Start,Duration,Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
2.20017s,67 ns,cuGetProcAddress_v2,0,6218,235544,235544,20,pt_main_thread
2.20017s,75 ns,cuGetProcAddress_v2,0,6219,235544,235544,20,pt_main_thread
2.20017s,60 ns,cuGetProcAddress_v2,0,6220,235544,235544,20,pt_main_thread
2.20017s,63 ns,cuGetProcAddress_v2,0,6221,235544,235544,20,pt_main_thread
2.20017s,85 ns,cuGetProcAddress_v2,0,6222,235544,235544,20,pt_main_thread
2.20017s,70 ns,cuGetProcAddress_v2,0,6223,235544,235544,20,pt_main_thread
2.20017s,55 ns,cuGetProcAddress_v2,0,6224,235544,235544,20,pt_main_thread
2.20017s,81 ns,cuGetProcAddress_v2,0,6225,235544,235544,20,pt_main_thread
2.20017s,74 ns,cuGetProcAddress_v2,0,6226,235544,235544,20,pt_main_thread
2.20017s,127 ns,cuGetProcAddress_v2,0,6227,235544,235544,20,pt_main_thread
2.20018s,106 ns,cuGetProcAddress_v2,0,6228,235544,235544,20,pt_main_thread
2.20018s,71 ns,cuGetProcAddress_v2,0,6229,235544,235544,20,pt_main_thread
2.20018s,64 ns,cuGetProcAddress_v2,0,6230,235544,235544,20,pt_main_thread
2.20018s,112 ns,cuGetProcAddress_v2,0,6231,235544,235544,20,pt_main_thread
2.20018s,108 ns,cuGetProcAddress_v2,0,6232,235544,235544,20,pt_main_thread
2.20018s,72 ns,cuGetProcAddress_v2,0,6233,235544,235544,20,pt_main_thread
2.20018s,110 ns,cuGetProcAddress_v2,0,6234,235544,235544,20,pt_main_thread
2.20018s,71 ns,cuGetProcAddress_v2,0,6235,235544,235544,20,pt_main_thread
2.20018s,57 ns,cuGetProcAddress_v2,0,6236,235544,235544,20,pt_main_thread
2.20018s,47 ns,cuGetProcAddress_v2,0,6237,235544,235544,20,pt_main_thread
2.20018s,65 ns,cuGetProcAddress_v2,0,6238,235544,235544,20,pt_main_thread
2.20018s,63 ns,cuGetProcAddress_v2,0,6239,235544,235544,20,pt_main_thread
2.20018s,76 ns,cuGetProcAddress_v2,0,6240,235544,235544,20,pt_main_thread
2.20018s,71 ns,cuGetProcAddress_v2,0,6241,235544,235544,20,pt_main_thread
2.20018s,58 ns,cuGetProcAddress_v2,0,6242,235544,235544,20,pt_main_thread
2.20018s,66 ns,cuGetProcAddress_v2,0,6243,235544,235544,20,pt_main_thread
2.20018s,73 ns,cuGetProcAddress_v2,0,6244,235544,235544,20,pt_main_thread
2.20018s,54 ns,cuGetProcAddress_v2,0,6245,235544,235544,20,pt_main_thread
2.20018s,52 ns,cuGetProcAddress_v2,0,6246,235544,235544,20,pt_main_thread
2.20018s,66 ns,cuGetProcAddress_v2,0,6247,235544,235544,20,pt_main_thread
2.20018s,81 ns,cuGetProcAddress_v2,0,6248,235544,235544,20,pt_main_thread
2.20018s,65 ns,cuGetProcAddress_v2,0,6249,235544,235544,20,pt_main_thread
2.20018s,74 ns,cuGetProcAddress_v2,0,6250,235544,235544,20,pt_main_thread
2.20018s,79 ns,cuGetProcAddress_v2,0,6251,235544,235544,20,pt_main_thread
2.20018s,77 ns,cuGetProcAddress_v2,0,6252,235544,235544,20,pt_main_thread
2.20018s,87 ns,cuGetProcAddress_v2,0,6253,235544,235544,20,pt_main_thread
2.20018s,75 ns,cuGetProcAddress_v2,0,6254,235544,235544,20,pt_main_thread
2.20018s,79 ns,cuGetProcAddress_v2,0,6255,235544,235544,20,pt_main_thread
2.20018s,45 ns,cuGetProcAddress_v2,0,6256,235544,235544,20,pt_main_thread
2.20018s,48 ns,cuGetProcAddress_v2,0,6257,235544,235544,20,pt_main_thread
2.20018s,50 ns,cuGetProcAddress_v2,0,6258,235544,235544,20,pt_main_thread
2.20018s,48 ns,cuGetProcAddress_v2,0,6259,235544,235544,20,pt_main_thread
2.20018s,74 ns,cuGetProcAddress_v2,0,6260,235544,235544,20,pt_main_thread
2.20018s,56 ns,cuGetProcAddress_v2,0,6261,235544,235544,20,pt_main_thread
2.20018s,62 ns,cuGetProcAddress_v2,0,6262,235544,235544,20,pt_main_thread
2.20018s,52 ns,cuGetProcAddress_v2,0,6263,235544,235544,20,pt_main_thread
2.20018s,57 ns,cuGetProcAddress_v2,0,6264,235544,235544,20,pt_main_thread
2.20018s,52 ns,cuGetProcAddress_v2,0,6265,235544,235544,20,pt_main_thread
2.20018s,74 ns,cuGetProcAddress_v2,0,6266,235544,235544,20,pt_main_thread
2.20018s,56 ns,cuGetProcAddress_v2,0,6267,235544,235544,20,pt_main_thread
2.20018s,59 ns,cuGetProcAddress_v2,0,6268,235544,235544,20,pt_main_thread
2.20018s,56 ns,cuGetProcAddress_v2,0,6269,235544,235544,20,pt_main_thread
2.20018s,77 ns,cuGetProcAddress_v2,0,6270,235544,235544,20,pt_main_thread
2.20018s,62 ns,cuGetProcAddress_v2,0,6271,235544,235544,20,pt_main_thread
2.20018s,71 ns,cuGetProcAddress_v2,0,6272,235544,235544,20,pt_main_thread
2.20018s,62 ns,cuGetProcAddress_v2,0,6273,235544,235544,20,pt_main_thread
2.20018s,197 ns,cuGetProcAddress_v2,0,6274,235544,235544,20,pt_main_thread
2.20018s,96 ns,cuGetProcAddress_v2,0,6275,235544,235544,20,pt_main_thread
2.20018s,62 ns,cuGetProcAddress_v2,0,6276,235544,235544,20,pt_main_thread
2.20018s,87 ns,cuGetProcAddress_v2,0,6277,235544,235544,20,pt_main_thread
2.20018s,112 ns,cuGetProcAddress_v2,0,6278,235544,235544,20,pt_main_thread
2.20018s,86 ns,cuGetProcAddress_v2,0,6279,235544,235544,20,pt_main_thread
2.20018s,86 ns,cuGetProcAddress_v2,0,6280,235544,235544,20,pt_main_thread
2.20018s,99 ns,cuGetProcAddress_v2,0,6281,235544,235544,20,pt_main_thread
2.20018s,87 ns,cuGetProcAddress_v2,0,6282,235544,235544,20,pt_main_thread
2.20018s,59 ns,cuGetProcAddress_v2,0,6283,235544,235544,20,pt_main_thread
2.20018s,57 ns,cuGetProcAddress_v2,0,6284,235544,235544,20,pt_main_thread
2.20018s,65 ns,cuGetProcAddress_v2,0,6285,235544,235544,20,pt_main_thread
2.20018s,70 ns,cuGetProcAddress_v2,0,6286,235544,235544,20,pt_main_thread
2.20018s,73 ns,cuGetProcAddress_v2,0,6287,235544,235544,20,pt_main_thread
2.20018s,42 ns,cuGetProcAddress_v2,0,6288,235544,235544,20,pt_main_thread
2.20018s,49 ns,cuGetProcAddress_v2,0,6289,235544,235544,20,pt_main_thread
2.20018s,58 ns,cuGetProcAddress_v2,0,6290,235544,235544,20,pt_main_thread
2.20018s,54 ns,cuGetProcAddress_v2,0,6291,235544,235544,20,pt_main_thread
2.20018s,65 ns,cuGetProcAddress_v2,0,6292,235544,235544,20,pt_main_thread
2.20018s,70 ns,cuGetProcAddress_v2,0,6293,235544,235544,20,pt_main_thread
2.20019s,64 ns,cuGetProcAddress_v2,0,6294,235544,235544,20,pt_main_thread
2.20019s,63 ns,cuGetProcAddress_v2,0,6295,235544,235544,20,pt_main_thread
2.20019s,73 ns,cuGetProcAddress_v2,0,6296,235544,235544,20,pt_main_thread
2.20019s,96 ns,cuGetProcAddress_v2,0,6297,235544,235544,20,pt_main_thread
2.20019s,72 ns,cuGetProcAddress_v2,0,6298,235544,235544,20,pt_main_thread
2.20019s,835 ns,cuInit,0,6300,235544,235544,20,pt_main_thread
2.20019s,144 ns,cuModuleGetLoadingMode,0,6301,235544,235544,20,pt_main_thread
2.20134s,891.158 μs,cudaFree,0,6418,235544,235544,20,pt_main_thread
2.20224s,8.975 μs,cudaMalloc,0,6420,235544,235544,20,pt_main_thread
2.20225s,3.082 μs,cudaEventCreateWithFlags,0,6421,235544,235544,20,pt_main_thread
2.20226s,299 ns,cudaEventCreateWithFlags,0,6422,235544,235544,20,pt_main_thread
2.20226s,196 ns,cudaEventCreateWithFlags,0,6423,235544,235544,20,pt_main_thread
2.20226s,164 ns,cudaEventCreateWithFlags,0,6424,235544,235544,20,pt_main_thread
2.20226s,126 ns,cudaEventCreateWithFlags,0,6425,235544,235544,20,pt_main_thread
2.20226s,126 ns,cudaEventCreateWithFlags,0,6426,235544,235544,20,pt_main_thread
2.20226s,124 ns,cudaEventCreateWithFlags,0,6427,235544,235544,20,pt_main_thread
2.20226s,128 ns,cudaEventCreateWithFlags,0,6428,235544,235544,20,pt_main_thread
2.20226s,2.805 μs,cudaMalloc,0,6429,235544,235544,20,pt_main_thread
2.20226s,136 ns,cudaEventCreateWithFlags,0,6430,235544,235544,20,pt_main_thread
2.20226s,133 ns,cudaEventCreateWithFlags,0,6431,235544,235544,20,pt_main_thread
2.20226s,130 ns,cudaEventCreateWithFlags,0,6432,235544,235544,20,pt_main_thread
2.20226s,131 ns,cudaEventCreateWithFlags,0,6433,235544,235544,20,pt_main_thread
2.20226s,129 ns,cudaEventCreateWithFlags,0,6434,235544,235544,20,pt_main_thread
2.20226s,127 ns,cudaEventCreateWithFlags,0,6435,235544,235544,20,pt_main_thread
2.20226s,910 ns,cudaEventCreateWithFlags,0,6436,235544,235544,20,pt_main_thread
2.20226s,132 ns,cudaEventCreateWithFlags,0,6437,235544,235544,20,pt_main_thread
2.20226s,64.562 μs,cudaMalloc,0,6438,235544,235544,20,pt_main_thread
2.20233s,191 ns,cudaEventCreateWithFlags,0,6439,235544,235544,20,pt_main_thread
2.20233s,1.033 μs,cudaEventCreateWithFlags,0,6440,235544,235544,20,pt_main_thread
2.20242s,9.036 μs,cudaLaunchKernel,0,6447,235544,235544,20,pt_main_thread
2.20243s,2.405 ms,cudaLaunchKernel,0,6449,235544,235544,20,pt_main_thread
2.20495s,5.085 ms,cudaLaunchKernel,0,6467,235544,235544,20,pt_main_thread
2.21427s,7.235 ms,cudaMemcpyAsync,0,6480,235544,235544,20,pt_main_thread
2.22151s,78.197 μs,cudaStreamSynchronize,0,6481,235544,235544,20,pt_main_thread
2.22161s,11.023 μs,cudaMemcpyAsync,0,6493,235544,235544,20,pt_main_thread
2.22162s,3.437 μs,cudaStreamSynchronize,0,6494,235544,235544,20,pt_main_thread
2.22168s,3.519 μs,cudaEventRecord,0,6504,235544,235544,20,pt_main_thread
2.22169s,659 ns,cudaStreamIsCapturing_v10000,0,6505,235544,235544,20,pt_main_thread
2.22171s,14.780 μs,cudaLaunchKernel,0,6511,235544,235544,20,pt_main_thread
2.22173s,174 ns,cudaMemsetAsync,0,6513,235544,235544,20,pt_main_thread
2.22173s,4.297 μs,cudaLaunchKernel,0,6514,235544,235544,20,pt_main_thread
2.22176s,5.529 μs,cudaLaunchKernel,0,6522,235544,235544,20,pt_main_thread
2.22181s,729 ns,cudaEventRecord,0,6536,235544,235544,20,pt_main_thread
2.22181s,225 ns,cudaStreamIsCapturing_v10000,0,6537,235544,235544,20,pt_main_thread
2.22182s,326 ns,cudaEventRecord,0,6563,235544,235544,20,pt_main_thread
2.22182s,126 ns,cudaStreamIsCapturing_v10000,0,6564,235544,235544,20,pt_main_thread
2.22183s,6.718 μs,cudaLaunchKernel,0,6574,235544,235544,20,pt_main_thread
2.22186s,3.324 μs,cudaLaunchKernel,0,6581,235544,235544,20,pt_main_thread
2.22189s,2.988 μs,cudaLaunchKernel,0,6598,235544,235544,20,pt_main_thread
2.22191s,474 ns,cudaEventRecord,0,6609,235544,235544,20,pt_main_thread
2.22191s,130 ns,cudaStreamIsCapturing_v10000,0,6610,235544,235544,20,pt_main_thread
2.22192s,3.181 μs,cudaLaunchKernel,0,6616,235544,235544,20,pt_main_thread
2.22192s,1.885 μs,cudaLaunchKernel,0,6617,235544,235544,20,pt_main_thread
2.22195s,3.078 μs,cudaLaunchKernel,0,6619,235544,235544,20,pt_main_thread
2.22195s,2.091 μs,cudaLaunchKernel,0,6621,235544,235544,20,pt_main_thread
2.22197s,2.006 μs,cudaLaunchKernel,0,6629,235544,235544,20,pt_main_thread
2.22198s,332 ns,cudaEventRecord,0,6643,235544,235544,20,pt_main_thread
2.22198s,116 ns,cudaStreamIsCapturing_v10000,0,6644,235544,235544,20,pt_main_thread
2.22199s,1.324 μs,cudaEventRecord,0,6670,235544,235544,20,pt_main_thread
2.22199s,104 ns,cudaStreamIsCapturing_v10000,0,6671,235544,235544,20,pt_main_thread
2.22199s,2.457 μs,cudaLaunchKernel,0,6681,235544,235544,20,pt_main_thread
2.222s,1.760 μs,cudaLaunchKernel,0,6688,235544,235544,20,pt_main_thread
2.22202s,341 ns,cudaEventRecord,0,6701,235544,235544,20,pt_main_thread
2.22202s,108 ns,cudaStreamIsCapturing_v10000,0,6702,235544,235544,20,pt_main_thread
2.22202s,3.571 μs,cudaLaunchKernel,0,6708,235544,235544,20,pt_main_thread
2.22202s,1.476 μs,cudaLaunchKernel,0,6709,235544,235544,20,pt_main_thread
2.22203s,1.314 μs,cudaLaunchKernel,0,6711,235544,235544,20,pt_main_thread
2.22203s,1.331 μs,cudaLaunchKernel,0,6713,235544,235544,20,pt_main_thread
2.22204s,1.841 μs,cudaLaunchKernel,0,6721,235544,235544,20,pt_main_thread
2.22205s,340 ns,cudaEventRecord,0,6735,235544,235544,20,pt_main_thread
2.22205s,109 ns,cudaStreamIsCapturing_v10000,0,6736,235544,235544,20,pt_main_thread
2.22205s,296 ns,cudaEventRecord,0,6762,235544,235544,20,pt_main_thread
2.22205s,105 ns,cudaStreamIsCapturing_v10000,0,6763,235544,235544,20,pt_main_thread
2.22206s,1.684 μs,cudaLaunchKernel,0,6773,235544,235544,20,pt_main_thread
2.22207s,2.197 μs,cudaLaunchKernel,0,6779,235544,235544,20,pt_main_thread
2.22207s,1.623 μs,cudaLaunchKernel,0,6786,235544,235544,20,pt_main_thread
2.22208s,338 ns,cudaEventRecord,0,6799,235544,235544,20,pt_main_thread
2.22208s,113 ns,cudaStreamIsCapturing_v10000,0,6800,235544,235544,20,pt_main_thread
2.22209s,1.929 μs,cudaLaunchKernel,0,6806,235544,235544,20,pt_main_thread
2.22209s,1.286 μs,cudaLaunchKernel,0,6807,235544,235544,20,pt_main_thread
2.22209s,1.302 μs,cudaLaunchKernel,0,6809,235544,235544,20,pt_main_thread
2.22209s,1.451 μs,cudaLaunchKernel,0,6811,235544,235544,20,pt_main_thread
2.2221s,1.496 μs,cudaLaunchKernel,0,6819,235544,235544,20,pt_main_thread
2.22211s,295 ns,cudaEventRecord,0,6833,235544,235544,20,pt_main_thread
2.22211s,102 ns,cudaStreamIsCapturing_v10000,0,6834,235544,235544,20,pt_main_thread
2.22212s,274 ns,cudaEventRecord,0,6860,235544,235544,20,pt_main_thread
2.22212s,100 ns,cudaStreamIsCapturing_v10000,0,6861,235544,235544,20,pt_main_thread
2.22212s,1.561 μs,cudaLaunchKernel,0,6871,235544,235544,20,pt_main_thread
2.22213s,1.583 μs,cudaLaunchKernel,0,6878,235544,235544,20,pt_main_thread
2.22214s,311 ns,cudaEventRecord,0,6891,235544,235544,20,pt_main_thread
2.22214s,101 ns,cudaStreamIsCapturing_v10000,0,6892,235544,235544,20,pt_main_thread
2.22214s,1.641 μs,cudaLaunchKernel,0,6898,235544,235544,20,pt_main_thread
2.22214s,1.239 μs,cudaLaunchKernel,0,6899,235544,235544,20,pt_main_thread
2.22214s,1.223 μs,cudaLaunchKernel,0,6901,235544,235544,20,pt_main_thread
2.22214s,1.166 μs,cudaLaunchKernel,0,6903,235544,235544,20,pt_main_thread
2.22215s,2.711 μs,cudaLaunchKernel,0,6911,235544,235544,20,pt_main_thread
2.22216s,297 ns,cudaEventRecord,0,6925,235544,235544,20,pt_main_thread
2.22216s,99 ns,cudaStreamIsCapturing_v10000,0,6926,235544,235544,20,pt_main_thread
2.22217s,252 ns,cudaEventRecord,0,6952,235544,235544,20,pt_main_thread
2.22217s,98 ns,cudaStreamIsCapturing_v10000,0,6953,235544,235544,20,pt_main_thread
2.22217s,1.605 μs,cudaLaunchKernel,0,6963,235544,235544,20,pt_main_thread
2.22217s,1.554 μs,cudaLaunchKernel,0,6969,235544,235544,20,pt_main_thread
2.22218s,1.428 μs,cudaLaunchKernel,0,6976,235544,235544,20,pt_main_thread
2.22219s,324 ns,cudaEventRecord,0,6989,235544,235544,20,pt_main_thread
2.22219s,110 ns,cudaStreamIsCapturing_v10000,0,6990,235544,235544,20,pt_main_thread
2.2222s,2.302 μs,cudaLaunchKernel,0,6996,235544,235544,20,pt_main_thread
2.2222s,114 ns,cudaMemsetAsync,0,6998,235544,235544,20,pt_main_thread
2.2222s,2.020 μs,cudaLaunchKernel,0,6999,235544,235544,20,pt_main_thread
2.22221s,1.476 μs,cudaLaunchKernel,0,7007,235544,235544,20,pt_main_thread
2.22222s,319 ns,cudaEventRecord,0,7021,235544,235544,20,pt_main_thread
2.22222s,111 ns,cudaStreamIsCapturing_v10000,0,7022,235544,235544,20,pt_main_thread
2.22223s,265 ns,cudaEventRecord,0,7048,235544,235544,20,pt_main_thread
2.22223s,98 ns,cudaStreamIsCapturing_v10000,0,7049,235544,235544,20,pt_main_thread
2.22223s,2.735 μs,cudaLaunchKernel,0,7059,235544,235544,20,pt_main_thread
2.22224s,1.510 μs,cudaLaunchKernel,0,7066,235544,235544,20,pt_main_thread
2.22225s,348 ns,cudaEventRecord,0,7079,235544,235544,20,pt_main_thread
2.22225s,101 ns,cudaStreamIsCapturing_v10000,0,7080,235544,235544,20,pt_main_thread
2.22225s,1.459 μs,cudaLaunchKernel,0,7086,235544,235544,20,pt_main_thread
2.22225s,1.356 μs,cudaLaunchKernel,0,7087,235544,235544,20,pt_main_thread
2.22226s,2.579 μs,cudaLaunchKernel,0,7089,235544,235544,20,pt_main_thread
2.22226s,1.237 μs,cudaLaunchKernel,0,7091,235544,235544,20,pt_main_thread
2.22227s,1.461 μs,cudaLaunchKernel,0,7099,235544,235544,20,pt_main_thread
2.22228s,309 ns,cudaEventRecord,0,7113,235544,235544,20,pt_main_thread
2.22228s,102 ns,cudaStreamIsCapturing_v10000,0,7114,235544,235544,20,pt_main_thread
2.22228s,271 ns,cudaEventRecord,0,7140,235544,235544,20,pt_main_thread
2.22228s,96 ns,cudaStreamIsCapturing_v10000,0,7141,235544,235544,20,pt_main_thread
2.22229s,1.563 μs,cudaLaunchKernel,0,7151,235544,235544,20,pt_main_thread
2.2223s,311 ns,cudaEventRecord,0,7162,235544,235544,20,pt_main_thread
2.2223s,110 ns,cudaStreamIsCapturing_v10000,0,7163,235544,235544,20,pt_main_thread
2.2223s,1.773 μs,cudaLaunchKernel,0,7169,235544,235544,20,pt_main_thread
2.2223s,62 ns,cudaMemsetAsync,0,7171,235544,235544,20,pt_main_thread
2.2223s,1.381 μs,cudaLaunchKernel,0,7172,235544,235544,20,pt_main_thread
2.22231s,1.517 μs,cudaLaunchKernel,0,7180,235544,235544,20,pt_main_thread
2.22232s,295 ns,cudaEventRecord,0,7194,235544,235544,20,pt_main_thread
2.22232s,106 ns,cudaStreamIsCapturing_v10000,0,7195,235544,235544,20,pt_main_thread
2.22235s,253 ns,cudaEventRecord,0,7221,235544,235544,20,pt_main_thread
2.22235s,98 ns,cudaStreamIsCapturing_v10000,0,7222,235544,235544,20,pt_main_thread
2.22235s,1.744 μs,cudaLaunchKernel,0,7232,235544,235544,20,pt_main_thread
2.22236s,1.546 μs,cudaLaunchKernel,0,7238,235544,235544,20,pt_main_thread
2.22236s,1.509 μs,cudaLaunchKernel,0,7245,235544,235544,20,pt_main_thread
2.22237s,329 ns,cudaEventRecord,0,7258,235544,235544,20,pt_main_thread
2.22237s,112 ns,cudaStreamIsCapturing_v10000,0,7259,235544,235544,20,pt_main_thread
2.22237s,1.464 μs,cudaLaunchKernel,0,7265,235544,235544,20,pt_main_thread
2.22238s,1.477 μs,cudaLaunchKernel,0,7266,235544,235544,20,pt_main_thread
2.22238s,1.296 μs,cudaLaunchKernel,0,7268,235544,235544,20,pt_main_thread
2.22238s,1.265 μs,cudaLaunchKernel,0,7270,235544,235544,20,pt_main_thread
2.22239s,1.454 μs,cudaLaunchKernel,0,7278,235544,235544,20,pt_main_thread
2.2224s,300 ns,cudaEventRecord,0,7292,235544,235544,20,pt_main_thread
2.2224s,104 ns,cudaStreamIsCapturing_v10000,0,7293,235544,235544,20,pt_main_thread
2.2224s,256 ns,cudaEventRecord,0,7319,235544,235544,20,pt_main_thread
2.2224s,98 ns,cudaStreamIsCapturing_v10000,0,7320,235544,235544,20,pt_main_thread
2.22241s,1.778 μs,cudaLaunchKernel,0,7330,235544,235544,20,pt_main_thread
2.22241s,1.481 μs,cudaLaunchKernel,0,7337,235544,235544,20,pt_main_thread
2.22242s,293 ns,cudaEventRecord,0,7350,235544,235544,20,pt_main_thread
2.22242s,111 ns,cudaStreamIsCapturing_v10000,0,7351,235544,235544,20,pt_main_thread
2.22242s,1.395 μs,cudaLaunchKernel,0,7357,235544,235544,20,pt_main_thread
2.22242s,1.295 μs,cudaLaunchKernel,0,7358,235544,235544,20,pt_main_thread
2.22243s,2.926 μs,cudaLaunchKernel,0,7360,235544,235544,20,pt_main_thread
2.22243s,1.199 μs,cudaLaunchKernel,0,7362,235544,235544,20,pt_main_thread
2.22244s,1.464 μs,cudaLaunchKernel,0,7370,235544,235544,20,pt_main_thread
2.22244s,302 ns,cudaEventRecord,0,7384,235544,235544,20,pt_main_thread
2.22244s,112 ns,cudaStreamIsCapturing_v10000,0,7385,235544,235544,20,pt_main_thread
2.22245s,261 ns,cudaEventRecord,0,7411,235544,235544,20,pt_main_thread
2.22245s,99 ns,cudaStreamIsCapturing_v10000,0,7412,235544,235544,20,pt_main_thread
2.22245s,1.619 μs,cudaLaunchKernel,0,7422,235544,235544,20,pt_main_thread
2.22246s,1.419 μs,cudaLaunchKernel,0,7428,235544,235544,20,pt_main_thread
2.22246s,2.630 μs,cudaLaunchKernel,0,7435,235544,235544,20,pt_main_thread
2.22247s,310 ns,cudaEventRecord,0,7448,235544,235544,20,pt_main_thread
2.22248s,114 ns,cudaStreamIsCapturing_v10000,0,7449,235544,235544,20,pt_main_thread
2.22248s,1.556 μs,cudaLaunchKernel,0,7455,235544,235544,20,pt_main_thread
2.22248s,86 ns,cudaMemsetAsync,0,7457,235544,235544,20,pt_main_thread
2.22248s,2.219 μs,cudaLaunchKernel,0,7458,235544,235544,20,pt_main_thread
2.22249s,1.620 μs,cudaLaunchKernel,0,7466,235544,235544,20,pt_main_thread
2.2225s,310 ns,cudaEventRecord,0,7480,235544,235544,20,pt_main_thread
2.2225s,111 ns,cudaStreamIsCapturing_v10000,0,7481,235544,235544,20,pt_main_thread
2.22251s,295 ns,cudaEventRecord,0,7507,235544,235544,20,pt_main_thread
2.22251s,96 ns,cudaStreamIsCapturing_v10000,0,7508,235544,235544,20,pt_main_thread
2.22251s,2.711 μs,cudaLaunchKernel,0,7518,235544,235544,20,pt_main_thread
2.22252s,1.551 μs,cudaLaunchKernel,0,7525,235544,235544,20,pt_main_thread
2.22253s,298 ns,cudaEventRecord,0,7538,235544,235544,20,pt_main_thread
2.22253s,111 ns,cudaStreamIsCapturing_v10000,0,7539,235544,235544,20,pt_main_thread
2.22253s,1.439 μs,cudaLaunchKernel,0,7545,235544,235544,20,pt_main_thread
2.22253s,1.487 μs,cudaLaunchKernel,0,7546,235544,235544,20,pt_main_thread
2.22253s,1.263 μs,cudaLaunchKernel,0,7548,235544,235544,20,pt_main_thread
2.22254s,2.546 μs,cudaLaunchKernel,0,7550,235544,235544,20,pt_main_thread
2.22254s,1.475 μs,cudaLaunchKernel,0,7558,235544,235544,20,pt_main_thread
2.22255s,314 ns,cudaEventRecord,0,7572,235544,235544,20,pt_main_thread
2.22255s,110 ns,cudaStreamIsCapturing_v10000,0,7573,235544,235544,20,pt_main_thread
2.22256s,276 ns,cudaEventRecord,0,7599,235544,235544,20,pt_main_thread
2.22256s,96 ns,cudaStreamIsCapturing_v10000,0,7600,235544,235544,20,pt_main_thread
2.22256s,1.691 μs,cudaLaunchKernel,0,7610,235544,235544,20,pt_main_thread
2.22257s,294 ns,cudaEventRecord,0,7621,235544,235544,20,pt_main_thread
2.22257s,101 ns,cudaStreamIsCapturing_v10000,0,7622,235544,235544,20,pt_main_thread
2.22258s,1.463 μs,cudaLaunchKernel,0,7628,235544,235544,20,pt_main_thread
2.22258s,56 ns,cudaMemsetAsync,0,7630,235544,235544,20,pt_main_thread
2.22258s,1.452 μs,cudaLaunchKernel,0,7631,235544,235544,20,pt_main_thread
2.22259s,1.606 μs,cudaLaunchKernel,0,7639,235544,235544,20,pt_main_thread
2.22259s,291 ns,cudaEventRecord,0,7653,235544,235544,20,pt_main_thread
2.22259s,103 ns,cudaStreamIsCapturing_v10000,0,7654,235544,235544,20,pt_main_thread
2.2226s,262 ns,cudaEventRecord,0,7680,235544,235544,20,pt_main_thread
2.2226s,97 ns,cudaStreamIsCapturing_v10000,0,7681,235544,235544,20,pt_main_thread
2.2226s,1.624 μs,cudaLaunchKernel,0,7691,235544,235544,20,pt_main_thread
2.22261s,1.624 μs,cudaLaunchKernel,0,7697,235544,235544,20,pt_main_thread
2.22261s,1.484 μs,cudaLaunchKernel,0,7704,235544,235544,20,pt_main_thread
2.22262s,399 ns,cudaEventRecord,0,7717,235544,235544,20,pt_main_thread
2.22262s,111 ns,cudaStreamIsCapturing_v10000,0,7718,235544,235544,20,pt_main_thread
2.22263s,1.553 μs,cudaLaunchKernel,0,7724,235544,235544,20,pt_main_thread
2.22263s,1.250 μs,cudaLaunchKernel,0,7725,235544,235544,20,pt_main_thread
2.22263s,1.209 μs,cudaLaunchKernel,0,7727,235544,235544,20,pt_main_thread
2.22263s,2.245 μs,cudaLaunchKernel,0,7729,235544,235544,20,pt_main_thread
2.22264s,1.721 μs,cudaLaunchKernel,0,7737,235544,235544,20,pt_main_thread
2.22265s,307 ns,cudaEventRecord,0,7751,235544,235544,20,pt_main_thread
2.22265s,104 ns,cudaStreamIsCapturing_v10000,0,7752,235544,235544,20,pt_main_thread
2.22265s,259 ns,cudaEventRecord,0,7778,235544,235544,20,pt_main_thread
2.22265s,97 ns,cudaStreamIsCapturing_v10000,0,7779,235544,235544,20,pt_main_thread
2.22266s,1.465 μs,cudaLaunchKernel,0,7789,235544,235544,20,pt_main_thread
2.22266s,1.532 μs,cudaLaunchKernel,0,7796,235544,235544,20,pt_main_thread
2.22267s,312 ns,cudaEventRecord,0,7809,235544,235544,20,pt_main_thread
2.22267s,110 ns,cudaStreamIsCapturing_v10000,0,7810,235544,235544,20,pt_main_thread
2.22268s,1.678 μs,cudaLaunchKernel,0,7816,235544,235544,20,pt_main_thread
2.22268s,1.298 μs,cudaLaunchKernel,0,7817,235544,235544,20,pt_main_thread
2.22268s,1.242 μs,cudaLaunchKernel,0,7819,235544,235544,20,pt_main_thread
2.22268s,1.202 μs,cudaLaunchKernel,0,7821,235544,235544,20,pt_main_thread
2.22269s,1.673 μs,cudaLaunchKernel,0,7829,235544,235544,20,pt_main_thread
2.2227s,329 ns,cudaEventRecord,0,7843,235544,235544,20,pt_main_thread
2.2227s,119 ns,cudaStreamIsCapturing_v10000,0,7844,235544,235544,20,pt_main_thread
2.2227s,277 ns,cudaEventRecord,0,7870,235544,235544,20,pt_main_thread
2.2227s,102 ns,cudaStreamIsCapturing_v10000,0,7871,235544,235544,20,pt_main_thread
2.22271s,1.586 μs,cudaLaunchKernel,0,7881,235544,235544,20,pt_main_thread
2.22271s,1.715 μs,cudaLaunchKernel,0,7887,235544,235544,20,pt_main_thread
2.22272s,1.552 μs,cudaLaunchKernel,0,7894,235544,235544,20,pt_main_thread
2.22273s,339 ns,cudaEventRecord,0,7907,235544,235544,20,pt_main_thread
2.22273s,117 ns,cudaStreamIsCapturing_v10000,0,7908,235544,235544,20,pt_main_thread
2.22273s,1.915 μs,cudaLaunchKernel,0,7914,235544,235544,20,pt_main_thread
