Start,Duration,Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
2.55993s,2.208 μs,cudaLaunchKernel,0,4514,235722,235722,20,pt_main_thread
2.55993s,1.419 μs,cudaLaunchKernel,0,4516,235722,235722,20,pt_main_thread
2.55993s,1.194 μs,cudaLaunchKernel,0,4518,235722,235722,20,pt_main_thread
2.55994s,1.503 μs,cudaLaunchKernel,0,4526,235722,235722,20,pt_main_thread
2.55994s,1.627 μs,cudaLaunchKernel,0,4533,235722,235722,20,pt_main_thread
2.55995s,313 ns,cudaEventRecord,0,4546,235722,235722,20,pt_main_thread
2.55995s,118 ns,cudaStreamIsCapturing_v10000,0,4547,235722,235722,20,pt_main_thread
2.55995s,1.409 μs,cudaLaunchKernel,0,4553,235722,235722,20,pt_main_thread
2.55995s,1.178 μs,cudaLaunchKernel,0,4554,235722,235722,20,pt_main_thread
2.55996s,1.236 μs,cudaLaunchKernel,0,4556,235722,235722,20,pt_main_thread
2.55996s,1.363 μs,cudaLaunchKernel,0,4558,235722,235722,20,pt_main_thread
2.55996s,2.545 μs,cudaLaunchKernel,0,4566,235722,235722,20,pt_main_thread
2.55997s,1.476 μs,cudaLaunchKernel,0,4573,235722,235722,20,pt_main_thread
2.55998s,1.545 μs,cudaLaunchKernel,0,4590,235722,235722,20,pt_main_thread
2.56001s,2.963 μs,cudaLaunchKernel,0,4607,235722,235722,20,pt_main_thread
2.56004s,787 ns,cudaStreamIsCapturing_v10000,0,4632,235722,235722,20,pt_main_thread
2.56004s,142 ns,cudaStreamIsCapturing_v10000,0,4636,235722,235722,20,pt_main_thread
2.56005s,2.909 μs,cudaLaunchKernel,0,4638,235722,235722,20,pt_main_thread
2.56009s,7.003 μs,cudaMemsetAsync,0,4653,235722,235722,20,pt_main_thread
2.5601s,2.894 μs,cudaLaunchKernel,0,4654,235722,235722,20,pt_main_thread
2.56011s,1.903 μs,cudaLaunchKernel,0,4661,235722,235722,20,pt_main_thread
2.56012s,207 ns,cudaStreamIsCapturing_v10000,0,4688,235722,235722,20,pt_main_thread
2.56012s,125 ns,cudaStreamIsCapturing_v10000,0,4692,235722,235722,20,pt_main_thread
2.56012s,1.623 μs,cudaLaunchKernel,0,4694,235722,235722,20,pt_main_thread
2.56013s,2.386 μs,cudaLaunchKernel,0,4710,235722,235722,20,pt_main_thread
2.56014s,1.682 μs,cudaLaunchKernel,0,4717,235722,235722,20,pt_main_thread
2.56015s,2.469 μs,cudaLaunchKernel,0,4734,235722,235722,20,pt_main_thread
2.56016s,2.941 μs,cudaLaunchKernel,0,4736,235722,235722,20,pt_main_thread
2.56019s,3.961 μs,cudaLaunchKernel,0,4754,235722,235722,20,pt_main_thread
2.56406s,60.595 ms,cudaMemcpyAsync,0,4767,235722,235722,20,pt_main_thread
2.62466s,85.655 μs,cudaStreamSynchronize,0,4768,235722,235722,20,pt_main_thread
2.62477s,14.936 μs,cudaMemcpyAsync,0,4780,235722,235722,20,pt_main_thread
2.62478s,3.342 μs,cudaStreamSynchronize,0,4781,235722,235722,20,pt_main_thread
2.62486s,3.604 μs,cudaEventRecord,0,4791,235722,235722,20,pt_main_thread
2.62486s,961 ns,cudaStreamIsCapturing_v10000,0,4792,235722,235722,20,pt_main_thread
2.62489s,34.888 μs,cudaLaunchKernel,0,4798,235722,235722,20,pt_main_thread
2.62493s,296 ns,cudaMemsetAsync,0,4800,235722,235722,20,pt_main_thread
2.62493s,5.056 μs,cudaLaunchKernel,0,4801,235722,235722,20,pt_main_thread
2.62495s,5.385 μs,cudaLaunchKernel,0,4809,235722,235722,20,pt_main_thread
2.62499s,3.851 μs,cudaLaunchKernel,0,4816,235722,235722,20,pt_main_thread
2.62501s,3.344 μs,cudaLaunchKernel,0,4833,235722,235722,20,pt_main_thread
2.62503s,818 ns,cudaEventRecord,0,4844,235722,235722,20,pt_main_thread
2.62503s,246 ns,cudaStreamIsCapturing_v10000,0,4845,235722,235722,20,pt_main_thread
2.62504s,3.488 μs,cudaLaunchKernel,0,4851,235722,235722,20,pt_main_thread
2.62505s,2.302 μs,cudaLaunchKernel,0,4852,235722,235722,20,pt_main_thread
2.62506s,3.184 μs,cudaLaunchKernel,0,4854,235722,235722,20,pt_main_thread
2.62507s,5.008 μs,cudaLaunchKernel,0,4856,235722,235722,20,pt_main_thread
2.62508s,1.628 μs,cudaLaunchKernel,0,4864,235722,235722,20,pt_main_thread
2.62508s,1.832 μs,cudaLaunchKernel,0,4871,235722,235722,20,pt_main_thread
2.62509s,1.675 μs,cudaLaunchKernel,0,4888,235722,235722,20,pt_main_thread
2.6251s,379 ns,cudaEventRecord,0,4899,235722,235722,20,pt_main_thread
2.6251s,126 ns,cudaStreamIsCapturing_v10000,0,4900,235722,235722,20,pt_main_thread
2.62511s,2.039 μs,cudaLaunchKernel,0,4906,235722,235722,20,pt_main_thread
2.62511s,1.600 μs,cudaLaunchKernel,0,4907,235722,235722,20,pt_main_thread
2.62511s,1.954 μs,cudaLaunchKernel,0,4909,235722,235722,20,pt_main_thread
2.62511s,1.727 μs,cudaLaunchKernel,0,4911,235722,235722,20,pt_main_thread
2.62512s,2.783 μs,cudaLaunchKernel,0,4919,235722,235722,20,pt_main_thread
2.62513s,1.869 μs,cudaLaunchKernel,0,4926,235722,235722,20,pt_main_thread
2.62514s,323 ns,cudaEventRecord,0,4939,235722,235722,20,pt_main_thread
2.62514s,108 ns,cudaStreamIsCapturing_v10000,0,4940,235722,235722,20,pt_main_thread
2.62514s,1.506 μs,cudaLaunchKernel,0,4946,235722,235722,20,pt_main_thread
2.62514s,1.138 μs,cudaLaunchKernel,0,4947,235722,235722,20,pt_main_thread
2.62514s,1.184 μs,cudaLaunchKernel,0,4949,235722,235722,20,pt_main_thread
2.62515s,1.374 μs,cudaLaunchKernel,0,4951,235722,235722,20,pt_main_thread
2.62515s,1.588 μs,cudaLaunchKernel,0,4959,235722,235722,20,pt_main_thread
2.62516s,1.536 μs,cudaLaunchKernel,0,4966,235722,235722,20,pt_main_thread
2.62516s,342 ns,cudaEventRecord,0,4979,235722,235722,20,pt_main_thread
2.62516s,98 ns,cudaStreamIsCapturing_v10000,0,4980,235722,235722,20,pt_main_thread
2.62517s,1.656 μs,cudaLaunchKernel,0,4986,235722,235722,20,pt_main_thread
2.62517s,1.218 μs,cudaLaunchKernel,0,4987,235722,235722,20,pt_main_thread
2.62517s,1.184 μs,cudaLaunchKernel,0,4989,235722,235722,20,pt_main_thread
2.62517s,1.133 μs,cudaLaunchKernel,0,4991,235722,235722,20,pt_main_thread
2.62518s,1.689 μs,cudaLaunchKernel,0,4999,235722,235722,20,pt_main_thread
2.62518s,1.440 μs,cudaLaunchKernel,0,5006,235722,235722,20,pt_main_thread
2.62519s,1.618 μs,cudaLaunchKernel,0,5023,235722,235722,20,pt_main_thread
2.62522s,2.904 μs,cudaLaunchKernel,0,5040,235722,235722,20,pt_main_thread
2.62526s,673 ns,cudaStreamIsCapturing_v10000,0,5065,235722,235722,20,pt_main_thread
2.62526s,144 ns,cudaStreamIsCapturing_v10000,0,5069,235722,235722,20,pt_main_thread
2.62527s,3.496 μs,cudaLaunchKernel,0,5071,235722,235722,20,pt_main_thread
2.62531s,7.679 μs,cudaMemsetAsync,0,5086,235722,235722,20,pt_main_thread
2.62532s,3.014 μs,cudaLaunchKernel,0,5087,235722,235722,20,pt_main_thread
2.62533s,1.781 μs,cudaLaunchKernel,0,5094,235722,235722,20,pt_main_thread
2.62534s,206 ns,cudaStreamIsCapturing_v10000,0,5121,235722,235722,20,pt_main_thread
2.62534s,121 ns,cudaStreamIsCapturing_v10000,0,5125,235722,235722,20,pt_main_thread
2.62534s,1.832 μs,cudaLaunchKernel,0,5127,235722,235722,20,pt_main_thread
2.62536s,2.221 μs,cudaLaunchKernel,0,5143,235722,235722,20,pt_main_thread
2.62536s,1.598 μs,cudaLaunchKernel,0,5150,235722,235722,20,pt_main_thread
2.62537s,2.388 μs,cudaLaunchKernel,0,5167,235722,235722,20,pt_main_thread
2.62538s,3.138 μs,cudaLaunchKernel,0,5169,235722,235722,20,pt_main_thread
2.6254s,3.850 μs,cudaLaunchKernel,0,5187,235722,235722,20,pt_main_thread
2.62913s,60.520 ms,cudaMemcpyAsync,0,5200,235722,235722,20,pt_main_thread
2.68965s,83.877 μs,cudaStreamSynchronize,0,5201,235722,235722,20,pt_main_thread
2.68977s,15.044 μs,cudaMemcpyAsync,0,5213,235722,235722,20,pt_main_thread
2.68979s,3.453 μs,cudaStreamSynchronize,0,5214,235722,235722,20,pt_main_thread
2.68989s,3.523 μs,cudaEventRecord,0,5224,235722,235722,20,pt_main_thread
2.68989s,696 ns,cudaStreamIsCapturing_v10000,0,5225,235722,235722,20,pt_main_thread
2.68992s,16.872 μs,cudaLaunchKernel,0,5231,235722,235722,20,pt_main_thread
2.68994s,300 ns,cudaMemsetAsync,0,5233,235722,235722,20,pt_main_thread
2.68994s,4.188 μs,cudaLaunchKernel,0,5234,235722,235722,20,pt_main_thread
2.68996s,4.973 μs,cudaLaunchKernel,0,5242,235722,235722,20,pt_main_thread
2.69s,3.769 μs,cudaLaunchKernel,0,5249,235722,235722,20,pt_main_thread
2.69003s,3.646 μs,cudaLaunchKernel,0,5266,235722,235722,20,pt_main_thread
2.69005s,622 ns,cudaEventRecord,0,5277,235722,235722,20,pt_main_thread
2.69005s,185 ns,cudaStreamIsCapturing_v10000,0,5278,235722,235722,20,pt_main_thread
2.69007s,3.401 μs,cudaLaunchKernel,0,5284,235722,235722,20,pt_main_thread
2.69007s,2.300 μs,cudaLaunchKernel,0,5285,235722,235722,20,pt_main_thread
2.69008s,3.242 μs,cudaLaunchKernel,0,5287,235722,235722,20,pt_main_thread
2.69009s,2.240 μs,cudaLaunchKernel,0,5289,235722,235722,20,pt_main_thread
2.6901s,1.673 μs,cudaLaunchKernel,0,5297,235722,235722,20,pt_main_thread
2.6901s,1.548 μs,cudaLaunchKernel,0,5304,235722,235722,20,pt_main_thread
2.69011s,1.830 μs,cudaLaunchKernel,0,5321,235722,235722,20,pt_main_thread
2.69012s,2.149 μs,cudaEventRecord,0,5332,235722,235722,20,pt_main_thread
2.69012s,125 ns,cudaStreamIsCapturing_v10000,0,5333,235722,235722,20,pt_main_thread
2.69013s,2.350 μs,cudaLaunchKernel,0,5339,235722,235722,20,pt_main_thread
2.69013s,1.750 μs,cudaLaunchKernel,0,5340,235722,235722,20,pt_main_thread
2.69013s,1.805 μs,cudaLaunchKernel,0,5342,235722,235722,20,pt_main_thread
2.69014s,1.925 μs,cudaLaunchKernel,0,5344,235722,235722,20,pt_main_thread
2.69014s,1.555 μs,cudaLaunchKernel,0,5352,235722,235722,20,pt_main_thread
2.69015s,1.606 μs,cudaLaunchKernel,0,5359,235722,235722,20,pt_main_thread
2.69016s,364 ns,cudaEventRecord,0,5372,235722,235722,20,pt_main_thread
2.69016s,114 ns,cudaStreamIsCapturing_v10000,0,5373,235722,235722,20,pt_main_thread
2.69016s,1.606 μs,cudaLaunchKernel,0,5379,235722,235722,20,pt_main_thread
2.69016s,1.152 μs,cudaLaunchKernel,0,5380,235722,235722,20,pt_main_thread
2.69017s,1.232 μs,cudaLaunchKernel,0,5382,235722,235722,20,pt_main_thread
2.69017s,2.656 μs,cudaLaunchKernel,0,5384,235722,235722,20,pt_main_thread
2.69017s,1.616 μs,cudaLaunchKernel,0,5392,235722,235722,20,pt_main_thread
2.69018s,1.513 μs,cudaLaunchKernel,0,5399,235722,235722,20,pt_main_thread
2.69019s,311 ns,cudaEventRecord,0,5412,235722,235722,20,pt_main_thread
2.69019s,104 ns,cudaStreamIsCapturing_v10000,0,5413,235722,235722,20,pt_main_thread
2.69019s,1.447 μs,cudaLaunchKernel,0,5419,235722,235722,20,pt_main_thread
2.69019s,1.348 μs,cudaLaunchKernel,0,5420,235722,235722,20,pt_main_thread
2.69019s,1.182 μs,cudaLaunchKernel,0,5422,235722,235722,20,pt_main_thread
2.6902s,1.195 μs,cudaLaunchKernel,0,5424,235722,235722,20,pt_main_thread
2.6902s,1.483 μs,cudaLaunchKernel,0,5432,235722,235722,20,pt_main_thread
2.69021s,1.665 μs,cudaLaunchKernel,0,5439,235722,235722,20,pt_main_thread
2.69022s,1.710 μs,cudaLaunchKernel,0,5456,235722,235722,20,pt_main_thread
2.69025s,3.600 μs,cudaLaunchKernel,0,5473,235722,235722,20,pt_main_thread
2.69029s,626 ns,cudaStreamIsCapturing_v10000,0,5498,235722,235722,20,pt_main_thread
2.69029s,156 ns,cudaStreamIsCapturing_v10000,0,5502,235722,235722,20,pt_main_thread
2.6903s,3.310 μs,cudaLaunchKernel,0,5504,235722,235722,20,pt_main_thread
2.69033s,7.012 μs,cudaMemsetAsync,0,5519,235722,235722,20,pt_main_thread
2.69034s,3.708 μs,cudaLaunchKernel,0,5520,235722,235722,20,pt_main_thread
2.69035s,1.665 μs,cudaLaunchKernel,0,5527,235722,235722,20,pt_main_thread
2.69036s,214 ns,cudaStreamIsCapturing_v10000,0,5554,235722,235722,20,pt_main_thread
2.69037s,124 ns,cudaStreamIsCapturing_v10000,0,5558,235722,235722,20,pt_main_thread
2.69037s,1.771 μs,cudaLaunchKernel,0,5560,235722,235722,20,pt_main_thread
2.69038s,2.290 μs,cudaLaunchKernel,0,5576,235722,235722,20,pt_main_thread
2.69039s,3.365 μs,cudaLaunchKernel,0,5583,235722,235722,20,pt_main_thread
2.6904s,8.626 μs,cudaLaunchKernel,0,5600,235722,235722,20,pt_main_thread
2.69041s,3.248 μs,cudaLaunchKernel,0,5602,235722,235722,20,pt_main_thread
2.69044s,3.432 μs,cudaLaunchKernel,0,5620,235722,235722,20,pt_main_thread
2.69417s,59.320 ms,cudaMemcpyAsync,0,5633,235722,235722,20,pt_main_thread
2.7535s,83.153 μs,cudaStreamSynchronize,0,5634,235722,235722,20,pt_main_thread
2.75363s,14.799 μs,cudaMemcpyAsync,0,5646,235722,235722,20,pt_main_thread
2.75364s,3.152 μs,cudaStreamSynchronize,0,5647,235722,235722,20,pt_main_thread
2.75372s,3.523 μs,cudaEventRecord,0,5657,235722,235722,20,pt_main_thread
2.75372s,639 ns,cudaStreamIsCapturing_v10000,0,5658,235722,235722,20,pt_main_thread
2.75417s,18.034 μs,cudaLaunchKernel,0,5668,235722,235722,20,pt_main_thread
2.75419s,321 ns,cudaMemsetAsync,0,5670,235722,235722,20,pt_main_thread
2.75419s,3.811 μs,cudaLaunchKernel,0,5671,235722,235722,20,pt_main_thread
2.75423s,5.645 μs,cudaLaunchKernel,0,5679,235722,235722,20,pt_main_thread
2.75427s,3.656 μs,cudaLaunchKernel,0,5686,235722,235722,20,pt_main_thread
2.7543s,3.889 μs,cudaLaunchKernel,0,5703,235722,235722,20,pt_main_thread
2.75433s,1.173 μs,cudaEventRecord,0,5714,235722,235722,20,pt_main_thread
2.75433s,425 ns,cudaStreamIsCapturing_v10000,0,5715,235722,235722,20,pt_main_thread
2.75468s,4.928 μs,cudaLaunchKernel,0,5736,235722,235722,20,pt_main_thread
2.75469s,1.929 μs,cudaLaunchKernel,0,5737,235722,235722,20,pt_main_thread
2.7547s,3.071 μs,cudaLaunchKernel,0,5739,235722,235722,20,pt_main_thread
2.7547s,4.115 μs,cudaLaunchKernel,0,5741,235722,235722,20,pt_main_thread
2.75472s,2.546 μs,cudaLaunchKernel,0,5749,235722,235722,20,pt_main_thread
2.75474s,2.277 μs,cudaLaunchKernel,0,5756,235722,235722,20,pt_main_thread
2.75475s,2.076 μs,cudaLaunchKernel,0,5773,235722,235722,20,pt_main_thread
2.75477s,1.075 μs,cudaEventRecord,0,5784,235722,235722,20,pt_main_thread
2.75477s,311 ns,cudaStreamIsCapturing_v10000,0,5785,235722,235722,20,pt_main_thread
2.75508s,3.894 μs,cudaLaunchKernel,0,5806,235722,235722,20,pt_main_thread
2.75508s,1.825 μs,cudaLaunchKernel,0,5807,235722,235722,20,pt_main_thread
2.75509s,3.466 μs,cudaLaunchKernel,0,5809,235722,235722,20,pt_main_thread
2.75509s,1.890 μs,cudaLaunchKernel,0,5811,235722,235722,20,pt_main_thread
2.75511s,2.218 μs,cudaLaunchKernel,0,5819,235722,235722,20,pt_main_thread
2.75512s,1.990 μs,cudaLaunchKernel,0,5826,235722,235722,20,pt_main_thread
2.75513s,853 ns,cudaEventRecord,0,5839,235722,235722,20,pt_main_thread
2.75514s,248 ns,cudaStreamIsCapturing_v10000,0,5840,235722,235722,20,pt_main_thread
2.75543s,3.133 μs,cudaLaunchKernel,0,5861,235722,235722,20,pt_main_thread
2.75543s,1.947 μs,cudaLaunchKernel,0,5862,235722,235722,20,pt_main_thread
2.75543s,1.582 μs,cudaLaunchKernel,0,5864,235722,235722,20,pt_main_thread
2.75544s,1.533 μs,cudaLaunchKernel,0,5866,235722,235722,20,pt_main_thread
2.75545s,2.087 μs,cudaLaunchKernel,0,5874,235722,235722,20,pt_main_thread
2.75546s,1.742 μs,cudaLaunchKernel,0,5881,235722,235722,20,pt_main_thread
2.75548s,780 ns,cudaEventRecord,0,5894,235722,235722,20,pt_main_thread
2.75548s,211 ns,cudaStreamIsCapturing_v10000,0,5895,235722,235722,20,pt_main_thread
2.75576s,2.727 μs,cudaLaunchKernel,0,5916,235722,235722,20,pt_main_thread
2.75577s,1.614 μs,cudaLaunchKernel,0,5917,235722,235722,20,pt_main_thread
2.75577s,1.607 μs,cudaLaunchKernel,0,5919,235722,235722,20,pt_main_thread
2.75577s,1.448 μs,cudaLaunchKernel,0,5921,235722,235722,20,pt_main_thread
2.75578s,1.732 μs,cudaLaunchKernel,0,5929,235722,235722,20,pt_main_thread
2.75579s,3.499 μs,cudaLaunchKernel,0,5936,235722,235722,20,pt_main_thread
2.75581s,2.089 μs,cudaLaunchKernel,0,5953,235722,235722,20,pt_main_thread
2.75585s,3.176 μs,cudaLaunchKernel,0,5970,235722,235722,20,pt_main_thread
2.75589s,595 ns,cudaStreamIsCapturing_v10000,0,5995,235722,235722,20,pt_main_thread
2.75589s,139 ns,cudaStreamIsCapturing_v10000,0,5999,235722,235722,20,pt_main_thread
2.7559s,7.657 μs,cudaLaunchKernel,0,6001,235722,235722,20,pt_main_thread
2.75596s,7.950 μs,cudaMemsetAsync,0,6017,235722,235722,20,pt_main_thread
2.75597s,3.352 μs,cudaLaunchKernel,0,6019,235722,235722,20,pt_main_thread
2.75598s,2.189 μs,cudaLaunchKernel,0,6026,235722,235722,20,pt_main_thread
2.756s,250 ns,cudaStreamIsCapturing_v10000,0,6053,235722,235722,20,pt_main_thread
2.756s,158 ns,cudaStreamIsCapturing_v10000,0,6057,235722,235722,20,pt_main_thread
2.756s,2.067 μs,cudaLaunchKernel,0,6059,235722,235722,20,pt_main_thread
2.75602s,1.630 μs,cudaMemsetAsync,0,6075,235722,235722,20,pt_main_thread
2.75602s,1.911 μs,cudaLaunchKernel,0,6077,235722,235722,20,pt_main_thread
2.75603s,2.001 μs,cudaLaunchKernel,0,6084,235722,235722,20,pt_main_thread
2.75604s,2.477 μs,cudaLaunchKernel,0,6102,235722,235722,20,pt_main_thread
2.75605s,3.423 μs,cudaLaunchKernel,0,6104,235722,235722,20,pt_main_thread
2.75608s,3.519 μs,cudaLaunchKernel,0,6122,235722,235722,20,pt_main_thread
2.94786s,1.327 ms,cuLibraryUnload,0,6126,235722,235722,20,pt_main_thread
2.94931s,108.853 μs,cuLibraryUnload,0,6127,235722,235722,20,pt_main_thread
2.94949s,42.121 μs,cuLibraryUnload,0,6128,235722,235722,20,pt_main_thread
